timestamp,portfolio_return,equity,rolling_volatility,equity_curve,drawdown,volatility_shutdown,drawdown_shutdown,trading_enabled,exposure_multiplier,controlled_return,controlled_equity_curve
2016-02-02,0.164404987072557,0.9114225444546312,0.059078160000708424,0.9114225444546313,0.0,False,False,True,1.0,0.164404987072557,0.9114225444546313
2016-02-03,0.1202752978001928,1.0210441624107214,0.06307894523569849,1.0210441624107216,0.0,False,False,True,1.0,0.1202752978001928,1.0210441624107216
2016-02-04,0.1036998221172295,1.1269262604265489,0.0660780072743952,1.126926260426549,0.0,False,False,True,1.0,0.1036998221172295,1.126926260426549
2016-02-05,0.0941055034346044,1.2329762234976651,0.06742582330037648,1.2329762234976656,0.0,False,False,True,1.0,0.0941055034346044,1.2329762234976656
2016-02-08,0.2953078207714055,1.5970837451217184,0.08862178304550179,1.5970837451217186,0.0,False,False,True,1.0,0.2953078207714055,1.5970837451217186
2016-02-09,0.3028725536255998,2.08079657736067,0.10445380599309714,2.0807965773606703,0.0,False,False,True,1.0,0.3028725536255998,2.0807965773606703
2016-02-10,0.3235967344543601,2.754135554858392,0.11716132689013126,2.754135554858393,0.0,False,False,True,1.0,0.3235967344543601,2.754135554858393
2016-02-11,0.3468565256748886,3.709425444654255,0.1280017626474312,3.7094254446542565,0.0,False,False,True,1.0,0.3468565256748886,3.7094254446542565
2016-02-12,0.2783859784120924,4.7420774764110405,0.1284676051192796,4.742077476411042,0.0,False,False,True,1.0,0.2783859784120924,4.742077476411042
2016-02-15,0.1038391040008846,5.234490552664339,0.12762876811813434,5.234490552664341,0.0,False,False,True,1.0,0.1038391040008846,5.234490552664341
2016-02-16,0.1959076322607766,6.259967202928214,0.12871820915291762,6.259967202928216,0.0,False,False,True,1.0,0.1959076322607766,6.259967202928216
2016-02-17,2.2279245116140083,20.206701576231765,0.48763161022387524,20.206701576231772,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-02-18,2.258471365149976,65.84295847028208,0.6628637769917121,65.84295847028211,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-02-19,2.262948916076244,214.8422099718601,0.7809931401458926,214.84220997186017,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-02-22,2.2575211828412973,699.853049951772,0.8696910827598036,699.8530499517723,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-02-23,2.2583073189462755,2280.336314844732,0.9357753809849618,2280.336314844733,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-02-24,2.2344658981509884,7375.670046680581,0.982267543980962,7375.670046680584,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-02-25,2.2457904277125804,23939.879235482236,1.0169931358261506,23939.87923548224,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-02-26,2.2625818858428075,78105.81634294869,1.037616940255365,78105.81634294872,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-02-29,0.2623458109074688,98596.5500680294,1.0254826902122398,98596.55006802942,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-01,0.2364657990529994,121911.26206373503,1.0224033911326913,121911.26206373506,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-02,0.1656457492721565,142105.34441299667,1.020318483107101,142105.3444129967,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-03,0.0818775883215096,153740.58730113035,1.021378893006899,153740.58730113038,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-04,0.041576215539966,160132.5390960031,1.023989291067157,160132.53909600314,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-07,4.522390374483701,884314.3925454024,1.2704762654293755,884314.3925454026,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-08,2.131780376493668,2769478.461224609,1.265018150480249,2769478.46122461,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-09,2.12832819470732,8663837.554883588,1.2533946770004065,8663837.55488359,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-10,2.1413055035401376,27215760.592933543,1.236251803599992,27215760.59293355,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-11,2.6769993441791926,100072333.85155456,1.2262893578207126,100072333.85155457,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-14,2.485366382254174,348788748.19992465,1.1847240806022183,348788748.19992465,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-15,0.1213709362050608,391121565.1067407,1.1899886098487005,391121565.1067407,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-16,0.0957881295961934,428586368.27305126,1.2394147231029204,428586368.27305114,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-17,0.1115279843193604,476385742.0332997,1.2757947663071891,476385742.0332996,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-18,0.0908289604360686,519655363.7487495,1.302841127009483,519655363.7487494,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-21,0.0933870376320071,568184438.7588283,1.320042730934183,568184438.7588282,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-22,0.0505591034169606,596911334.5579436,1.3296710071726887,596911334.5579435,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-23,0.1076764055731824,661184601.5090343,1.3283889651730025,661184601.5090342,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-24,0.0990302476388149,726661876.3314451,1.317851288483007,726661876.331445,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-28,0.1424497718856236,830174694.8528388,1.2956341036073031,830174694.8528386,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-29,0.1322701161124759,939981998.134663,1.2992684720729724,939981998.1346629,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-30,0.1285305780851791,1060798427.744573,1.3023151729940319,1060798427.7445729,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-03-31,0.0789423795870024,1144540379.8928804,1.3049509356517512,1144540379.8928802,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-04-01,0.078675377077789,1234587525.8617086,1.3050533161958635,1234587525.8617084,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-04-04,6.8961267190777935,9748459549.996784,1.8581045768306403,9748459549.996782,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-04-05,0.6179577998185148,15772596165.132586,1.689894180795814,15772596165.132584,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-04-06,0.0103949189090673,15936551023.254604,1.683030253091947,15936551023.254602,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-04-07,0.0338616861623406,16476189512.51418,1.6686192052567979,16476189512.51418,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-04-08,0.0231869970984081,16858222870.933672,1.6467259035164739,16858222870.933666,0.0,True,False,False,0.0,0.0,6.259967202928216
2016-04-13,-0.0553117047994839,15925765824.05268,1.5866479802570115,15925765824.052675,-0.055311704799483885,True,False,False,0.0,-0.0,6.259967202928216
2016-04-14,-0.0314491619584115,15424913835.340311,1.525114967408022,15424913835.340307,-0.08502135999546068,True,False,False,0.0,-0.0,6.259967202928216
2016-04-15,-0.0540632250837425,14590993246.762976,1.5275543825364541,14590993246.76297,-0.13448805615684267,True,False,False,0.0,-0.0,6.259967202928216
2016-04-18,0.0027613310465668,14631283809.41551,1.5287748211918653,14631283809.415504,-0.13209809115513405,True,False,False,0.0,0.0,6.259967202928216
2016-04-19,-0.0358609355045169,14106592284.377775,1.5307339781242617,14106592284.377773,-0.16322186553246687,True,False,False,0.0,-0.0,6.259967202928216
2016-04-20,-0.0167511059929481,13870291261.82286,1.532141777402631,13870291261.822857,-0.177238824755514,True,False,False,0.0,-0.0,6.259967202928216
2016-04-21,0.0028905883161658,13910384563.686104,1.5332751559179918,13910384563.6861,-0.1748605609153573,True,False,False,0.0,0.0,6.259967202928216
2016-04-22,-0.0954923114669643,12582049788.305338,1.5354264454368547,12582049788.305334,-0.2536550332361043,True,True,False,0.0,-0.0,6.259967202928216
2016-04-25,-0.0114056095553563,12438543841.013874,1.5368633360102302,12438543841.01387,-0.26216755252061863,True,True,False,0.0,-0.0,6.259967202928216
2016-04-26,-0.0646109251971918,11634878015.340136,1.5389692291342736,11634878015.340132,-0.3098395895927699,True,True,False,0.0,-0.0,6.259967202928216
2016-04-27,-0.0267189530258681,11324006256.186556,1.5408602570628698,11324006256.186552,-0.3282799531787546,True,True,False,0.0,-0.0,6.259967202928216
2016-04-28,-0.0379381089046141,10894394873.60282,1.5427734272250406,10894394873.602816,-0.35376374146847145,True,True,False,0.0,-0.0,6.259967202928216
2016-04-29,-0.0345106678787718,10518422030.37972,1.5445583988753016,10518422030.379715,-0.37606578635787313,True,True,False,0.0,-0.0,6.259967202928216
2016-05-02,-0.0267971477493516,10236558321.141598,1.545766120196937,10236558321.141594,-0.39278544366671675,True,True,False,0.0,-0.0,6.259967202928216
2016-05-04,0.0534125548133665,10783319053.569798,1.5460173312437342,10783319053.569794,-0.36035256289309125,True,True,False,0.0,0.0,6.259967202928216
2016-05-05,0.0559782906805793,11386950822.051956,0.14705881626965842,11386950822.051952,-0.3245461927256331,False,True,False,0.0,0.0,6.259967202928216
2016-05-06,0.0312667830159356,11742984142.618183,0.040363587815050034,11742984142.618181,-0.3034269250962979,False,True,False,0.0,0.0,6.259967202928216
2016-05-09,0.0685666074829652,12548160727.00377,0.0441239645024131,12548160727.003767,-0.25566527248617354,False,True,False,0.0,0.0,6.259967202928216
2016-05-10,0.0673925932481073,13393813818.890612,0.04648982288409453,13393813818.890606,-0.20550262495439353,False,False,True,1.0,0.0673925932481073,6.681842626381648
2016-05-11,-0.0226055203363619,13091039688.226234,0.045931329133625826,13091039688.226229,-0.22346265152317313,False,False,True,1.0,-0.0226055203363619,6.530796097006609
2016-05-12,-0.0041825590248224,13036285642.033936,0.04477651923313619,13036285642.03393,-0.22671056481815655,False,False,True,1.0,-0.0041825590248224,6.503480656851798
2016-05-13,-0.0024451870405585,13004409485.325016,0.04448008231837335,13004409485.32501,-0.22860140212366398,False,False,True,1.0,-0.0024451870405585,6.4875784302311414
2016-05-16,0.0630624145033528,13824498946.659916,0.045727521605447886,13824498946.659908,-0.17995514399708135,False,False,True,1.0,0.0630624145033528,6.896700790321388
2016-05-17,0.0681439850901677,14766555396.760147,0.048326506456182416,14766555396.760141,-0.12407401955634967,False,False,True,1.0,0.0681439850901677,7.366669466148396
2016-05-18,0.0973912996811443,16204689418.664236,0.05194454604591353,16204689418.664228,-0.03876644989646183,False,False,True,1.0,0.0973912996811443,8.08411897977799
2016-05-19,0.0721307231544539,17373545384.925816,0.05347420001202187,17373545384.925808,0.0,False,False,True,1.0,0.0721307231544539,8.667232327856023
2016-05-20,0.0442183770884471,18141775366.119717,0.053873166185238006,18141775366.119705,0.0,False,False,True,1.0,0.0442183770884471,9.050483275242339
2016-05-23,0.0315250522113999,18713695781.744125,0.04727702691578885,18713695781.744118,0.0,False,False,True,1.0,0.0315250522113999,9.335800233032755
2016-05-24,0.0208094534918045,19103117563.77411,0.04665619683487824,19103117563.774097,0.0,False,False,True,1.0,0.0208094534918045,9.530073133790827
2016-05-25,0.0320130191933811,19714666032.996628,0.04189905042946759,19714666032.996616,0.0,False,False,True,1.0,0.0320130191933811,9.835159547937199
2016-05-26,0.0272308925339506,20251513985.083885,0.039911797289344866,20251513985.083874,0.0,False,False,True,1.0,0.0272308925339506,10.102979720641335
2016-05-27,-0.002297538114396,20204985359.82893,0.03742606242529104,20204985359.82892,-0.002297538114396036,False,False,True,1.0,-0.002297538114396,10.079767739664192
2016-05-30,0.1950226368845704,24145414882.91691,0.04927098136120695,24145414882.916897,0.0,False,False,True,1.0,0.1950226368845704,12.045550623437528
2016-05-31,0.008656346932755,24354425970.97874,0.0472034147912225,24354425970.97873,0.0,False,False,True,1.0,0.008656346932755,12.149821088630066
2016-06-01,0.0281541837392299,25040104954.629154,0.047311709032798466,25040104954.629135,0.0,False,False,True,1.0,0.0281541837392299,12.491889383958126
2016-06-02,0.053290328986293,26374500385.51265,0.047279703273495656,26374500385.512627,0.0,False,False,True,1.0,0.053290328986293,13.157586278889635
2016-06-03,0.0460962961939538,27590267167.25079,0.04718788832599738,27590267167.250763,0.0,False,False,True,1.0,0.0460962961939538,13.764102273198834
2016-06-06,0.0031031460047068,27675883794.57964,0.047706168552671416,27675883794.579613,0.0,False,False,True,1.0,0.0031031460047068,13.806814292176288
2016-06-07,0.0092595667926419,27932150489.120945,0.04780586424212135,27932150489.12092,0.0,False,False,True,1.0,0.0092595667926419,13.934659411308296
2016-06-08,0.0098445000427714,28207128545.805798,0.04614726612075596,28207128545.805767,0.0,False,False,True,1.0,0.0098445000427714,14.071839166478926
2016-06-09,0.0171308685572165,28690341157.300507,0.04531052510560812,28690341157.300472,0.0,False,False,True,1.0,0.0171308685572165,14.312901993598166
2016-06-10,0.0183475347505851,29216738188.690224,0.044489500124200804,29216738188.69018,0.0,False,False,True,1.0,0.0183475347505851,14.575508460307425
2016-06-13,0.0296555656303342,30083177085.54922,0.044289966988573855,30083177085.54917,0.0,False,False,True,1.0,0.0296555656303342,15.007753408047563
2016-06-14,0.4880947921653186,44766619152.79285,0.10955433475452105,44766619152.79276,0.0,False,False,True,1.0,0.4880947921653186,22.33295968861689
2016-06-15,0.5062621888287334,67430265751.54806,0.14800792060563514,67430265751.54793,0.0,False,False,True,1.0,0.5062621888287334,33.639292743599945
2016-06-16,0.5344709759144919,103469785693.95148,0.1792135358842079,103469785693.9513,0.0,False,False,True,1.0,0.5344709759144919,51.618518365345096
2016-06-17,0.6403798058448019,169729746967.4474,0.21464120557359437,169729746967.44708,0.0,False,False,True,0.5,0.32018990292240096,68.14624674974311
2016-06-20,0.4984409649004139,254330005818.20496,0.22780018948283953,254330005818.2045,0.0,False,False,True,0.5,0.24922048245020695,85.12968724188494
2016-06-21,0.492292488306124,379534757233.3601,0.23704252797902794,379534757233.3594,0.0,False,False,True,0.5,0.246146244153062,106.08404002239975
2016-06-22,0.4918968007935592,566226690106.41,0.24395519784978512,566226690106.4089,0.0,False,False,True,0.5,0.2459484003967796,132.17523997353692
2016-06-23,0.4879540809720616,842519314299.1357,0.24802711500852398,842519314299.1342,0.0,False,False,True,0.5,0.2439770404860308,164.4229638478114
2016-06-24,8.919909102060211,8357715014577.524,1.9559397955927873,8357715014577.509,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-06-27,7.919020703787094,74542633251369.19,2.5336425813334302,74542633251369.06,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-06-28,8.344162081531337,696538447084941.0,2.9951304936356746,696538447084939.8,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-06-29,0.0551847974748031,734976780220737.4,2.9944483771161323,734976780220736.1,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-06-30,0.1499186740429484,845163524563786.0,2.992105311809614,845163524563784.4,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-01,0.0843520331517756,916454786206462.0,2.9911504123534423,916454786206460.1,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-04,0.0797700383038678,989560419605914.8,2.989199827044564,989560419605912.4,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-05,0.0969381021032556,1085486528599013.4,2.9869791881617442,1085486528599010.8,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-06,0.0963291654235512,1190050539977464.0,2.98478050963611,1190050539977461.2,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-07,0.0501986200166682,1249789434834423.5,2.9839263367490587,1249789434834420.8,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-08,0.0950881218901797,1368629564951018.0,2.981970614779583,1368629564951015.0,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-11,0.0660982689084752,1459093609971240.0,2.9810339198697493,1459093609971236.8,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-12,0.0406676207980784,1518431475610449.8,2.9907288327751593,1518431475610446.2,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-13,0.0784219015355089,1637509759279190.0,2.999595887542917,1637509759279186.2,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-14,0.0727878614063253,1756700592689108.8,3.008864295435554,1756700592689104.8,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-15,0.0638947543789233,1868944545576288.0,3.019649354318277,1868944545576284.0,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-18,0.0420317122761645,1947499484976057.5,3.028605577355799,1947499484976053.2,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-19,0.0458352093950394,2036763531666666.8,3.037175404154189,2036763531666662.0,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-20,0.0740706001574139,2187627828835950.5,3.0449172351693092,2187627828835945.5,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-21,0.0672633084384732,2334774914235530.5,3.0525792437201593,2334774914235525.5,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-07-22,0.0792567457816911,2519821576070565.0,2.4810503884062918,2519821576070560.0,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-08-08,0.0183571804991173,2566078395568063.5,1.850052924991204,2566078395568057.5,0.0,True,False,False,0.0,0.0,164.4229638478114
2016-08-09,0.0026543900994746,2572889768655735.0,0.0315683544319129,2572889768655729.0,0.0,False,False,True,1.0,0.0026543900994746,164.8594065351753
2016-08-10,-0.0049979851064086,2560030503911562.5,0.03547626012182421,2560030503911556.5,-0.004997985106408587,False,False,True,1.0,-0.0049979851064086,164.03544167666115
2016-08-11,-0.0106975242922608,2532644515407039.5,0.03334406525685681,2532644515407034.0,-0.015642043331581257,False,False,True,1.0,-0.0106975242922608,162.28066855453335
2016-08-12,-0.0175414072146819,2488218366632254.0,0.03656052246769902,2488218366632248.5,-0.032909067094514244,False,False,True,1.0,-0.0175414072146819,159.43403726434747
2016-08-15,-0.028362283636352,2417646811568649.0,0.04003972818114593,2417646811568644.5,-0.06033797443572375,False,False,True,1.0,-0.028362283636352,154.91212387816734
2016-08-16,-0.012732888639809,2386863183946556.5,0.040265472720287486,2386863183946551.5,-0.07230258636629106,False,False,True,1.0,-0.012732888639809,152.93964505587033
2016-08-17,-0.0142236108891917,2352913370772363.5,0.03984633206824896,2352913370772358.5,-0.0854977934007265,False,False,True,1.0,-0.0142236108891917,150.76429105506455
2016-08-23,-0.0410917516180022,2256228038961909.0,0.04315383144044126,2256228038961904.5,-0.12307629092841876,False,False,True,1.0,-0.0410917516180022,144.56912225416565
2016-08-24,-0.0175861601041983,2216549651437143.2,0.041653384580948485,2216549651437139.0,-0.13849801167531905,False,False,True,1.0,-0.0175861601041983,142.02670652408048
2016-08-25,-0.0529283480899563,2099231339927206.8,0.04394335413834055,2099231339927202.8,-0.1840958887935572,False,False,True,1.0,-0.0529283480899563,134.5094675631039
2016-08-26,-0.0723879419649908,1947272303521466.0,0.048117162828270506,1947272303521462.5,-0.2431575082445666,False,False,True,1.0,-0.0723879419649908,124.77260403140413
2016-08-29,-0.0242857992899595,1899981239195246.5,0.04628073439757225,1899981239195243.0,-0.2615380330934519,False,True,False,0.0,-0.0,124.77260403140413
2016-08-30,-0.0222029275425498,1857796093409190.5,0.04415779272138751,1857796093409187.0,-0.2779340506376069,False,True,False,0.0,-0.0,124.77260403140413
2016-08-31,-0.0002186269133847,1857389929183590.0,0.04182470236748926,1857389929183586.8,-0.2780919136873762,False,True,False,0.0,-0.0,124.77260403140413
2016-09-01,0.0157186474832501,1886585586719366.0,0.040852411913085855,1886585586719362.2,-0.2667444949633204,False,True,False,0.0,0.0,124.77260403140413
2016-09-02,0.0024463651118733,1891200863879279.2,0.039370439875640005,1891200863879275.5,-0.2649506842777096,False,True,False,0.0,0.0,124.77260403140413
2016-09-06,-0.0380688457605337,1819205029890070.8,0.03562782905830829,1819205029890067.2,-0.2929331633043274,False,True,False,0.0,-0.0,124.77260403140413
2016-09-07,-0.0242560880086985,1775078232579190.2,0.030943049997052007,1775078232579186.8,-0.3100838387232496,False,True,False,0.0,-0.0,124.77260403140413
2016-09-08,-0.0339811606430592,1714759014003919.2,0.0222947695942175,1714759014003915.8,-0.33352799062983773,False,True,False,0.0,-0.0,124.77260403140413
2016-09-09,-0.046629788480578,1634800163885751.8,0.021305102617017305,1634800163885748.8,-0.36460543945499413,False,True,False,0.0,-0.0,124.77260403140413
2016-09-12,-0.0779066680421807,1507438330202601.8,0.023848630072449854,1507438330202599.0,-0.4141069125591812,False,True,False,0.0,-0.0,124.77260403140413
2016-09-13,-0.0608537377719626,1415705073349047.2,0.024509164973860305,1415705073349045.0,-0.4497606968647103,False,True,False,0.0,-0.0,124.77260403140413
2016-09-14,-0.0306249507273347,1372349175233294.8,0.024132847009409975,1372349175233292.8,-0.46661174841147157,False,True,False,0.0,-0.0,124.77260403140413
2016-09-15,-0.0706126627410334,1275443945759610.5,0.02557851352472132,1275443945759609.0,-0.5042757131309217,False,True,False,0.0,-0.0,124.77260403140413
2016-09-16,0.005312057214635,1282219176973545.5,0.026940028245242567,1282219176973544.0,-0.501642397356389,False,True,False,0.0,0.0,124.77260403140413
2016-09-19,0.0061034969373558,1290045197793222.5,0.027918438033507926,1290045197793221.0,-0.4986006732549457,False,True,False,0.0,0.0,124.77260403140413
2016-09-20,0.0040388400763798,1295255484038411.0,0.028745043425752313,1295255484038409.5,-0.49657560155981795,False,True,False,0.0,0.0,124.77260403140413
2016-09-21,-0.0250161774549495,1262853143000209.5,0.028613612782405894,1262853143000208.0,-0.5091693556463488,False,True,False,0.0,-0.0,124.77260403140413
2016-09-22,-0.0381227997913771,1214709645463701.2,0.028581260711654632,1214709645463699.8,-0.5278811940325157,False,True,False,0.0,-0.0,124.77260403140413
2016-09-23,-0.0504357217985779,1153444887719044.8,0.028477701765184407,1153444887719043.5,-0.5516928467861685,False,True,False,0.0,-0.0,124.77260403140413
2016-09-26,-0.0245553834516428,1125121606210766.6,0.026597334856825815,1125121606210765.4,-0.5627012008374485,False,True,False,0.0,-0.0,124.77260403140413
2016-09-27,-0.0339552958604285,1086917769192919.6,0.026638847071613046,1086917769192918.2,-0.5775498109424231,False,True,False,0.0,-0.0,124.77260403140413
2016-09-28,-0.0338183324539902,1050160022724204.0,0.026650988350362316,1050160022724202.8,-0.5918363718812232,False,True,False,0.0,-0.0,124.77260403140413
2016-09-29,-0.0180523040036704,1031202214741485.0,0.025970242270969526,1031202214741484.0,-0.5992046657792645,False,True,False,0.0,-0.0,124.77260403140413
2016-09-30,-0.0105952574890223,1020276361753048.8,0.024210350264496916,1020276361753047.9,-0.6034511955457318,False,True,False,0.0,-0.0,124.77260403140413
2016-10-03,-0.0207743696432064,999080763475765.2,0.02310505831793096,999080763475764.2,-0.6116892469910364,False,True,False,0.0,-0.0,124.77260403140413
2016-10-04,-0.023844923598397,975257759002057.4,0.023099477370303406,975257759002056.5,-0.6209484872289712,False,True,False,0.0,-0.0,124.77260403140413
2016-10-05,-0.0104142984891583,965101133595942.4,0.02349808124025968,965101133595941.5,-0.6248960428257356,False,True,False,0.0,-0.0,124.77260403140413
2016-10-06,-0.0203177983633037,945492403363344.0,0.023566713743151498,945492403363343.4,-0.6325173293928796,False,True,False,0.0,-0.0,124.77260403140413
2016-10-07,0.0042968058746528,949555000676555.4,0.024307332620755955,949555000676554.6,-0.6309383276949818,False,True,False,0.0,0.0,124.77260403140413
2016-10-10,-0.0139051220142363,936351322532919.6,0.021198577666250055,936351322532918.9,-0.6360701752791612,False,True,False,0.0,-0.0,124.77260403140413
2016-10-11,0.0336768073086979,967884645595105.2,0.02285985311225595,967884645595104.5,-0.6238141806981493,False,True,False,0.0,0.0,124.77260403140413
2016-10-12,0.0103493345204768,977901607569602.0,0.02354931780592187,977901607569601.4,-0.6199209078123349,False,True,False,0.0,0.0,124.77260403140413
2016-10-13,-0.0004201040880278,977490787106573.2,0.020033372357876437,977490787106572.4,-0.6200805805927367,False,True,False,0.0,-0.0,124.77260403140413
2016-10-14,-0.0052194391526498,972388833420994.4,0.019661035104843086,972388833420993.9,-0.622063546885243,False,True,False,0.0,-0.0,124.77260403140413
2016-10-17,0.006816571360653,979017191294311.0,0.01969915882438219,979017191294310.1,-0.6194873160827943,False,True,False,0.0,0.0,124.77260403140413
2016-10-18,0.0010952939026087,980089502854484.8,0.019571702998445607,980089502854484.0,-0.6190705428602343,False,True,False,0.0,0.0,124.77260403140413
2016-10-19,-0.0215220393589214,958995977998785.0,0.01948038477164186,958995977998784.1,-0.6272689216297689,False,True,False,0.0,-0.0,124.77260403140413
2016-10-20,0.0065221736524238,965250716299269.2,0.019062102944567668,965250716299268.1,-0.6248379048109831,False,True,False,0.0,0.0,124.77260403140413
