timestamp,future_return_21d,prediction_confidence,prediction_entropy,meta_probability,take_trade,confidence_edge,volatility_proxy,raw_weight,portfolio_weight,weighted_return
2019-01-10,0.1631205344827668,0.3870485,1.0922723,0.5896969,1,0.08969689999999997,1.0922733,0.08211946588825339,0.10003348025247705,0.016317514764955354
2019-01-10,-0.0323316984354953,0.3967285,1.0837979,0.5872209,1,0.08722090000000005,1.0837989,0.08047701469340858,0.09803273527212437,-0.0031695648336250684
2019-01-10,-0.1583290248303551,0.41194507,1.0664109,0.5515642,1,0.05156419999999995,1.0664118999999999,0.0483529863085736,0.05890098588352943,-0.009325735656485727
2019-01-10,-0.2468664017120146,0.39210123,1.0875709,0.55073655,1,0.05073654999999999,1.0875719,0.046651214508208604,0.056827979758310776,-0.014028918879497383
2019-05-22,-0.1875000173875933,0.4087411,1.0467985,0.748067,1,0.24806700000000004,1.0467994999999999,0.23697661299991074,0.1181967875717595,-0.02216189972486258
2019-05-22,-0.5,0.75202316,0.72721934,0.67329454,1,0.17329454,0.72722034,0.2382971576400077,0.1181967875717595,-0.05909839378587975
2019-05-22,-0.1913043700604595,0.4139721,1.061867,0.6665258,1,0.16652579999999995,1.0618679999999998,0.15682344698211076,0.1181967875717595,-0.0226115619895854
2019-05-22,-0.0694214980252636,0.5002825,1.0082923,0.6213777,1,0.12137770000000003,1.0082932999999998,0.12037935787136546,0.10218449694522014,-0.007093800852895154
2019-05-22,-0.1288723078493898,0.42024615,1.0822209,0.6094871,1,0.10948709999999995,1.0822219,0.101168808356216,0.08587754554625665,-0.01106723748698718
2019-05-22,0.0606493474126657,0.41269955,1.0650121,0.60884523,1,0.10884523000000002,1.0650130999999998,0.10220083677843966,0.08675358697913074,0.0052615484359922115
2019-05-22,0.0662216925445737,0.39528134,1.0813696,0.5996999,1,0.09969989999999995,1.0813705999999998,0.09219771649053522,0.07826239851811319,0.005182668492467392
2019-05-22,-0.1473988395492593,0.4139749,1.084126,0.5883823,1,0.08838230000000002,1.0841269999999998,0.0815239358488443,0.06920191734707798,-0.010200282311543052
2019-05-22,0.2084210044459293,0.43188274,1.0757555,0.58421135,1,0.08421135000000002,1.0757565,0.07828105152048816,0.06644918208079831,0.013849405273890428
2019-05-22,0.0766377853065785,0.39699453,1.0875812,0.57258636,1,0.07258635999999996,1.0875822,0.06674103345935596,0.05665339182931993,0.004341790479904889
2019-05-22,-0.0782533303767917,0.37293985,1.0880033,0.5722969,1,0.0722969,1.0880043,0.0664490939971469,0.05640557785513201,-0.004413924318991492
2019-05-22,-0.0394233598117093,0.3661723,1.0901492,0.55602145,1,0.05602145000000003,1.0901501999999998,0.051388744413384535,0.04362154018249065,-0.0017197076741552642
2019-05-23,-0.0833333012771935,0.47957304,1.0166986,0.7655645,1,0.2655645,1.0166996,0.2612025223576364,0.11207737339426811,-0.009339777523421055
2019-05-23,0.0,0.7574256,0.71747375,0.6649919,1,0.16499189999999997,0.71747475,0.22996196033379565,0.11207737339426811,0.0
2019-05-23,0.1687962785382715,0.45387256,1.0528961,0.65412694,1,0.15412694000000005,1.0528970999999998,0.1463836684515515,0.10280038183183943,0.017352321885527832
2019-05-23,-0.0875160656380771,0.42016637,1.0822557,0.63725245,1,0.13725244999999997,1.0822566999999998,0.12682060549960097,0.08906189336154648,-0.007794346505280524
2019-05-23,-0.2206095806068316,0.425011,1.0543481,0.63659143,1,0.13659142999999996,1.0543490999999998,0.12955047811014395,0.09097899210408125,-0.02007083729211361
2019-05-23,-0.1160130802979765,0.49881133,1.0086927,0.63550806,1,0.13550806000000004,1.0086937,0.1343401470634743,0.09434261731213121,-0.010944977637753546
2019-05-23,0.0414819071880541,0.4449706,1.0583042,0.61860913,1,0.11860912999999995,1.0583052,0.11207459814049855,0.07870626282539442,0.003264885889641604
2019-05-23,0.04428875143399,0.41222245,1.066452,0.60884523,1,0.10884523000000002,1.0664529999999999,0.10206284758915773,0.071675343390392,0.0031744114673629494
2019-05-23,-0.0769230769230768,0.4265708,1.079732,0.5923522,1,0.0923522,1.0797329999999998,0.0855324418166343,0.060066589195158275,-0.004620506861166014
2019-05-23,0.0594665452338991,0.37563854,1.0853255,0.5856374,1,0.08563739999999997,1.0853264999999999,0.07890473511887897,0.05541217120983372,0.003295170385758138
2019-05-23,-0.0379918647399138,0.36152053,1.0951611,0.57458305,1,0.07458304999999998,1.0951621,0.06810229280213402,0.04782597524532051,-0.0018169979825746823
2019-05-23,-0.0425350910363457,0.39482754,1.089478,0.5722605,1,0.07226049999999995,1.0894789999999999,0.06632573918359139,0.0465783607247747,-0.001981214813752041
2019-05-23,0.1411269266707304,0.42508712,1.0802906,0.5590653,1,0.05906529999999999,1.0802916,0.05467533025342416,0.03839666600987108,0.005418803468375602
2019-05-28,0.0270270169114299,0.40642792,1.049219,0.73221684,1,0.23221683999999998,1.0492199999999998,0.22132330683746024,0.12882119705522338,0.003481652671362166
2019-05-28,0.0,0.75189567,0.7272912,0.6649919,1,0.16499189999999997,0.7272922,0.226857788382716,0.12882119705522338,0.0
2019-05-28,-0.1881481453224465,0.46564382,1.0021625,0.65227294,1,0.15227294000000002,1.0021635,0.1519442087044679,0.12882119705522338,-0.024237469304157686
2019-05-28,-0.0610169707958258,0.4983267,1.0086818,0.6449398,1,0.14493979999999995,1.0086827999999999,0.14369214980170175,0.12882119705522338,-0.007860279218601884
2019-05-28,0.0091344494959546,0.40975586,1.0850439,0.60420686,1,0.10420686000000001,1.0850449,0.09603921459840051,0.10374480628057672,0.0009476516934375217
2019-05-28,0.038572234116035,0.41185737,1.0844573,0.59877,1,0.09877000000000002,1.0844582999999999,0.09107772977531735,0.0983852426482919,0.0037949386129928265
2019-05-28,0.2250422940854117,0.42241186,1.0758727,0.58495444,1,0.08495443999999996,1.0758736999999998,0.0789632091573574,0.08529872793711019,0.019195821417534675
2019-05-28,-0.1174968180406438,0.40348002,1.0878677,0.5711584,1,0.07115839999999996,1.0878687,0.06541083496565345,0.07065899518794597,-0.008302207100532814
2019-05-28,0.0015949328408704,0.40726832,1.0866318,0.568008,1,0.06800799999999996,1.0866327999999998,0.06258599961274863,0.06760751254424559,0.00010782944204637482
2019-05-28,-0.0146118584656712,0.36471045,1.0942944,0.5597882,1,0.05978819999999996,1.0942953999999998,0.05463625269739777,0.059019927179647824,-0.0008623908226032348
2019-05-29,-0.0277777670923978,0.45296416,1.049236,0.72351867,1,0.22351867000000003,1.049237,0.21302972540998844,0.12745402625222832,-0.003540388256222753
2019-05-29,0.0,0.75233537,0.7262536,0.6649919,1,0.16499189999999997,0.7262546000000001,0.22718190012152756,0.12745402625222832,0.0
2019-05-29,0.0051532160705765,0.41163465,1.084698,0.623526,1,0.12352600000000002,1.0846989999999999,0.1138804405646175,0.12745402625222832,0.0006567981363426621
2019-05-29,-0.0405933209000809,0.42671168,1.0796729,0.5923522,1,0.0923522,1.0796739,0.08553712375560805,0.10140830432245646,-0.004116499839294536
2019-05-29,-0.228120476845382,0.4179087,1.0824997,0.58962685,1,0.08962685000000004,1.0825007,0.08279611274154376,0.09815870617300718,-0.02239201085871214
2019-05-29,-0.155637255474862,0.42043385,1.0821549,0.5838678,1,0.08386780000000005,1.0821558999999998,0.07750066325933265,0.09188070044825832,-0.014300060048874848
2019-05-29,0.3981320453180712,0.42434984,1.0764964,0.5800199,1,0.08001990000000003,1.0764973999999998,0.07433357479544311,0.08812596733752294,0.03508577162172155
2019-05-29,0.0639032621756128,0.5027566,1.0085967,0.57114536,1,0.07114536000000005,1.0085977,0.07053888780432481,0.08362718650052336,0.005344050023951812
2019-05-29,-0.0121686520582496,0.403667,1.087152,0.5707211,1,0.07072109999999998,1.0871529999999998,0.06505165326315615,0.07712181052097339,-0.0009384684783319784
2019-05-29,-8.867975215876012e-05,0.3790113,1.0807312,0.57047975,1,0.07047974999999995,1.0807322,0.0652148145488771,0.07731524593929898,-6.856296847990618e-06
2019-05-30,0.0,0.75153625,0.7275436,0.6649919,1,0.16499189999999997,0.7275446,0.226779086807874,0.11293527346627737,0.0
2019-05-30,0.0257104056320554,0.3908738,1.0860045,0.6542053,1,0.1542053,1.0860055,0.14199311145293464,0.11293527346627737,0.002903611690985094
2019-05-30,-0.1062739986923305,0.4212494,1.0818508,0.65386397,1,0.15386396999999996,1.0818518,0.14222277949715476,0.11293527346627737,-0.012002083104673149
2019-05-30,0.0226876289717601,0.49722746,1.0097692,0.64762205,1,0.14762204999999995,1.0097702,0.1461937082318333,0.11293527346627737,0.002562233582227164
2019-05-30,0.0279146259498377,0.42076328,1.0819887,0.6191895,1,0.11918949999999995,1.0819896999999998,0.11015770297998212,0.09740271360590043,0.0027189603168078775
2019-05-30,-0.0301833912751233,0.4087058,1.085825,0.6149261,1,0.11492610000000003,1.085826,0.1058420962474651,0.09358680427562475,-0.002824767131639564
2019-05-30,0.1451639484736722,0.38901484,1.0765574,0.6089703,1,0.10897029999999996,1.0765584,0.10122098345988473,0.08950076296200868,0.012992284142971378
2019-05-30,0.0618937102232757,0.4305084,1.0606816,0.59732044,1,0.09732043999999995,1.0606825999999998,0.0917526506044315,0.0811287536653675,0.005021359570139772
2019-05-30,0.2890888183997131,0.43058783,1.0742923,0.5861568,1,0.08615680000000003,1.0742933,0.0801985826403274,0.07091251328955603,0.020500014676631706
2019-05-30,0.0827936604392001,0.39078015,1.0853034,0.58038604,1,0.08038604000000005,1.0853043999999998,0.07406773620377846,0.06549154804185613,0.005422284990214996
2019-05-30,-0.1557251833930216,0.5217929,0.96987903,0.555103,1,0.05510300000000001,0.96988003,0.05681424330388575,0.05023581029344761,-0.007822980770844172
2019-05-31,-0.0201787262126295,0.41852704,1.0818766,0.6581301,1,0.15813010000000005,1.0818775999999999,0.1461626527806843,0.1142639253584043,-0.0023057004657875734
2019-05-31,0.0610490138573058,0.418091,1.082943,0.6546494,1,0.15464940000000005,1.082944,0.14280461408900189,0.1142639253584043,0.006975699962595379
2019-05-31,0.0,0.49778128,1.0091592,0.6460165,1,0.1460165,1.0091602,0.14469110058046283,0.1142639253584043,0.0
2019-05-31,0.0,0.7566573,0.7177161,0.6286032,1,0.12860320000000003,0.7177171,0.17918369229324482,0.1142639253584043,0.0
2019-05-31,0.0999454217125972,0.45370707,1.0486817,0.622495,1,0.12249500000000002,1.0486826999999999,0.1168084493050186,0.1142639253584043,0.011420156206482446
2019-05-31,0.0779708678265687,0.4041555,1.0834577,0.6216771,1,0.12167709999999998,1.0834587,0.11230432687466535,0.10988914621797659,0.008568152095336335
2019-05-31,0.1831073916692955,0.38596347,1.0753509,0.61483705,1,0.11483705,1.0753519,0.10679020514121934,0.10449360940926022,0.019133552265039794
2019-05-31,0.3654970678698206,0.42820016,1.0754163,0.5861568,1,0.08615680000000003,1.0754173,0.08011476103276377,0.07839183880397455,0.028651987227776322
2019-05-31,0.0105205176289562,0.44295382,1.0277953,0.5800068,1,0.08000680000000004,1.0277962999999999,0.07784305119603958,0.07616898362679868,0.0008013371350254116
2019-05-31,-0.1368286634492558,0.4050507,1.087394,0.56638515,1,0.06638515,1.087395,0.061049710546765446,0.0597367951488258,-0.008173705838955821
2019-06-03,-0.0281090230101959,0.4211729,1.0817615,0.67274415,1,0.17274414999999999,1.0817625,0.15968768560566668,0.10710855116081232,-0.003010716729168018
2019-06-03,-0.2379777940865369,0.4192684,1.0825782,0.6517363,1,0.15173630000000005,1.0825791999999999,0.14016184681915195,0.10710855116081232,-0.025489456733055096
2019-06-03,-0.2149253166234405,0.46699652,1.0379008,0.6333622,1,0.1333622,1.0379018,0.1284921174623649,0.10534964818592947,-0.022642306492528956
2019-06-03,-0.0395447906016624,0.40884516,1.0860023,0.6310108,1,0.13101079999999998,1.0860033,0.12063572919161478,0.0989082589654739,-0.0039113063895646625
2019-06-03,0.0,0.7556068,0.7194021,0.6286032,1,0.12860320000000003,0.7194031000000001,0.17876375567466976,0.10710855116081232,0.0
2019-06-03,0.0486110749313377,0.40652415,1.0821006,0.62713444,1,0.12713443999999996,1.0821015999999999,0.1174884502527304,0.09632783041076844,0.0046825993820710544
2019-06-03,0.2288794269109115,0.45480555,1.0452813,0.622495,1,0.12249500000000002,1.0452823,0.11718843799421459,0.09608185278575682,0.021991159402142586
2019-06-03,-0.0518394551489601,0.5106678,0.98656344,0.6063642,1,0.10636420000000002,0.98656444,0.10781272432645152,0.08839478095677747,-0.004582337282811018
2019-06-03,0.113406647683852,0.37549832,1.094679,0.59375393,1,0.09375392999999999,1.0946799999999999,0.08564505608945079,0.07021968900567431,0.007963379531536162
2019-06-03,0.2520961644912869,0.4428136,1.0719016,0.5909893,1,0.09098930000000005,1.0719025999999998,0.08488579092913859,0.06959717363976362,0.017545180534018507
2019-06-03,0.0832170613264453,0.3949577,1.0865566,0.5712917,1,0.07129169999999996,1.0865576,0.06561244429195467,0.05379511256634793,0.004476671181496804
2019-06-12,0.006511599518532,0.45350298,1.0557479,0.65854126,1,0.15854126000000002,1.0557489,0.1501694768519295,0.11274149427957021,0.0007341274598694277
2019-06-12,-0.0972222912090768,0.49550387,0.9986594,0.6485509,1,0.14855090000000004,0.9986604,0.14875016572200123,0.11274149427957021,-0.010960986388194842
2019-06-12,0.1271950803983217,0.38739213,1.0889778,0.64366335,1,0.14366334999999997,1.0889788,0.13192483636963362,0.11274149427957021,0.01434016342911686
2019-06-12,-0.0455926622152201,0.4566565,1.0625639,0.6364493,1,0.1364493,1.0625649,0.12841502669625168,0.11274149427957021,-0.005140184866327614
2019-06-12,-0.5,0.7568686,0.7165185,0.6286032,1,0.12860320000000003,0.7165195,0.17948318224416787,0.11274149427957021,-0.056370747139785106
2019-06-12,0.0675484317440833,0.39619535,1.0857534,0.6212886,1,0.12128859999999997,1.0857544,0.11170905685484671,0.10450815192766089,0.007059361767185889
2019-06-12,0.1711745731827989,0.37711915,1.0903584,0.61619747,1,0.11619747000000002,1.0903593999999999,0.10656804536192382,0.09969853643818122,0.017065854421755396
2019-06-12,-0.0060851387455932,0.5106678,0.98656344,0.60845375,1,0.10845375000000002,0.98656444,0.10993073093127097,0.10284445910784376,-0.0006258228028867156
2019-06-12,0.0635964836605367,0.38800025,1.0731229,0.598605,1,0.09860500000000005,1.0731239,0.09188594159537408,0.0859628593654973,0.005466935581050864
2019-06-12,0.1235954138324431,0.36200622,1.0936202,0.5505915,1,0.05059150000000001,1.0936211999999998,0.04626053335469358,0.04327852176183852,0.005349026807210827
2019-08-06,-0.1126197873085328,0.43516257,1.075943,0.6864041,1,0.18640409999999996,1.075944,0.17324702772635003,0.10873542212184208,-0.012245760112265386
2019-08-06,0.1134453646822362,0.4322826,1.0189618,0.6704431,1,0.17044309999999996,1.0189628,0.16727117025273147,0.10873542212184208,0.012335529616489269
2019-08-06,-0.1307815269786023,0.41852567,1.0807426,0.6579396,1,0.15793959999999996,1.0807436,0.14613975044589667,0.10873542212184208,-0.014220584541757397
2019-08-06,0.0365481870797177,0.48103574,1.0165794,0.65115863,1,0.15115862999999996,1.0165803999999998,0.14869323665890075,0.10873542212184208,0.003974082549901159
2019-08-06,-0.032482568061314,0.51202315,0.9838214,0.6350686,1,0.13506859999999998,0.9838224,0.13728961649988858,0.10873542212184208,-0.003532005749748443
2019-08-06,-0.1041162360392359,0.50918955,0.9829838,0.6320937,1,0.13209369999999998,0.9829848,0.13438020608253554,0.10873542212184208,-0.011321122875463661
2019-08-06,-0.0135745881699502,0.39899385,1.0864959,0.60194826,1,0.10194826000000001,1.0864969,0.09383207628111964,0.07652948487427579,-0.001038856240026727
2019-08-06,0.0185954100783121,0.3984096,1.087801,0.59991425,1,0.09991424999999998,1.087802,0.09184966565606607,0.07491262985030606,0.001393031072111245
2019-08-06,-0.0601252477407372,0.38406125,1.087018,0.59065413,1,0.09065413,1.087019,0.08339700594009856,0.06801863667101735,-0.00408963738083211
